Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR5127636,WGS,198,4021605825,PRJNA319574,SAMN06110318,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2911025731,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441914,Netherlands,Europe,Netherlands,Homo sapiens,HV383,Illumina HiSeq 2000,Missing,G89057_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89057,SRP095580
SRR5127637,WGS,198,2850778161,PRJNA319574,SAMN06110045,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1839629694,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441915,Netherlands,Europe,Netherlands,Homo sapiens,HV022,Illumina HiSeq 2000,Missing,G88755_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88755,SRP095580
SRR5127638,WGS,198,2768487970,PRJNA319574,SAMN06110432,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1128893562,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441916,Netherlands,Europe,Netherlands,Homo sapiens,HV071,Illumina HiSeq 2000,Missing,G89186_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89186,SRP095580
SRR5127639,WGS,195,3086095654,PRJNA319574,SAMN06110180,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1509104889,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441917,Netherlands,Europe,Netherlands,Homo sapiens,HV452,Illumina HiSeq 2000,Missing,G88906_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88906,SRP095580
SRR5127640,WGS,199,3572507506,PRJNA319574,SAMN06110454,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2575948170,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441918,Netherlands,Europe,Netherlands,Homo sapiens,HV309,Illumina HiSeq 2000,Missing,G89263_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89263,SRP095580
SRR5127641,WGS,200,2667955605,PRJNA319574,SAMN06110162,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",973487005,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441919,Netherlands,Europe,Netherlands,Homo sapiens,HV034,Illumina HiSeq 2000,Missing,G88887_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88887,SRP095580
SRR5127642,WGS,195,3112209356,PRJNA319574,SAMN06109999,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1526346211,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441920,Netherlands,Europe,Netherlands,Homo sapiens,HV531,Illumina HiSeq 2000,Missing,G88690_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88690,SRP095580
SRR5127643,WGS,198,3123945069,PRJNA319574,SAMN06110102,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2021579963,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441921,Netherlands,Europe,Netherlands,Homo sapiens,HV180,Illumina HiSeq 2000,Missing,G88821_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88821,SRP095580
SRR5127644,WGS,199,3417095684,PRJNA319574,SAMN06110314,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1820548312,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441922,Netherlands,Europe,Netherlands,Homo sapiens,HV403,Illumina HiSeq 2000,Missing,G89053_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89053,SRP095580
SRR5127645,WGS,199,3358066862,PRJNA319574,SAMN06110289,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1368540077,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441923,Netherlands,Europe,Netherlands,Homo sapiens,HV397,Illumina HiSeq 2000,Missing,G89026_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89026,SRP095580
SRR5127646,WGS,198,3015287896,PRJNA319574,SAMN06110445,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2213374975,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441924,Netherlands,Europe,Netherlands,Homo sapiens,HV321,Illumina HiSeq 2000,Missing,G89252_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89252,SRP095580
SRR5127647,WGS,197,2440546415,PRJNA319574,SAMN06110328,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1592980699,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441925,Netherlands,Europe,Netherlands,Homo sapiens,HV414,Illumina HiSeq 2000,Missing,G89068_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89068,SRP095580
SRR5127648,WGS,198,2495173474,PRJNA319574,SAMN06110428,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1014199480,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441926,Netherlands,Europe,Netherlands,Homo sapiens,HV261,Illumina HiSeq 2000,Missing,G89181_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89181,SRP095580
SRR5127649,WGS,197,4801518237,PRJNA319574,SAMN06110200,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1976955233,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441927,Netherlands,Europe,Netherlands,Homo sapiens,HV466,Illumina HiSeq 2000,Missing,G88927_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88927,SRP095580
SRR5127650,WGS,195,2860498952,PRJNA319574,SAMN06110213,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1413662296,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441928,Netherlands,Europe,Netherlands,Homo sapiens,HV482,Illumina HiSeq 2000,Missing,G88940_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88940,SRP095580
SRR5127651,WGS,198,2860855533,PRJNA319574,SAMN06110145,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1856615612,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441929,Netherlands,Europe,Netherlands,Homo sapiens,HV134,Illumina HiSeq 2000,Missing,G88870_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88870,SRP095580
SRR5127652,WGS,198,2765009310,PRJNA319574,SAMN06110196,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1482398789,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441930,Netherlands,Europe,Netherlands,Homo sapiens,HV456,Illumina HiSeq 2000,Missing,G88923_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88923,SRP095580
SRR5127653,WGS,196,2981492778,PRJNA319574,SAMN06110179,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1449487707,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441931,Netherlands,Europe,Netherlands,Homo sapiens,HV450,Illumina HiSeq 2000,Missing,G88905_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88905,SRP095580
SRR5127654,WGS,197,2282115078,PRJNA319574,SAMN06110322,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1486156612,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441932,Netherlands,Europe,Netherlands,Homo sapiens,HV408,Illumina HiSeq 2000,Missing,G89061_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89061,SRP095580
SRR5127655,WGS,198,3022012474,PRJNA319574,SAMN06110247,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1603325723,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441933,Netherlands,Europe,Netherlands,Homo sapiens,HV516,Illumina HiSeq 2000,Missing,G88980_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88980,SRP095580
SRR5127656,WGS,196,2535190856,PRJNA319574,SAMN06110459,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1259887702,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441934,Netherlands,Europe,Netherlands,Homo sapiens,HV337,Illumina HiSeq 2000,Missing,G89269_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89269,SRP095580
SRR5127657,WGS,199,4133758055,PRJNA319574,SAMN06110207,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1655180442,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441935,Netherlands,Europe,Netherlands,Homo sapiens,HV474,Illumina HiSeq 2000,Missing,G88934_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88934,SRP095580
SRR5127658,WGS,199,4598503162,PRJNA319574,SAMN06110110,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1878516427,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441936,Netherlands,Europe,Netherlands,Homo sapiens,HV194,Illumina HiSeq 2000,Missing,G88830_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88830,SRP095580
SRR5127659,WGS,197,2612728614,PRJNA319574,SAMN06110339,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1078641368,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441937,Netherlands,Europe,Netherlands,Homo sapiens,HV446,Illumina HiSeq 2000,Missing,G89080_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89080,SRP095580
SRR5127660,WGS,198,2870807092,PRJNA319574,SAMN06110276,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1511028514,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441938,Netherlands,Europe,Netherlands,Homo sapiens,HV388,Illumina HiSeq 2000,Missing,G89012_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89012,SRP095580
SRR5127661,WGS,197,2681632916,PRJNA319574,SAMN06110029,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1741278004,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441939,Netherlands,Europe,Netherlands,Homo sapiens,HV136,Illumina HiSeq 2000,Missing,G88733_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88733,SRP095580
SRR5127662,WGS,197,5891878578,PRJNA319574,SAMN06110265,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2407048521,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441940,Netherlands,Europe,Netherlands,Homo sapiens,HV347,Illumina HiSeq 2000,Missing,G89000_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89000,SRP095580
SRR5127663,WGS,198,2704444959,PRJNA319574,SAMN06110041,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1744034214,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441941,Netherlands,Europe,Netherlands,Homo sapiens,HV030,Illumina HiSeq 2000,Missing,G88748_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88748,SRP095580
SRR5127664,WGS,198,4112242738,PRJNA319574,SAMN06110407,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2993572192,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441942,Netherlands,Europe,Netherlands,Homo sapiens,HV168,Illumina HiSeq 2000,Missing,G89157_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89157,SRP095580
SRR5127665,WGS,197,2939245009,PRJNA319574,SAMN06110002,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1914039910,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441943,Netherlands,Europe,Netherlands,Homo sapiens,HV534,Illumina HiSeq 2000,Missing,G88693_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88693,SRP095580
SRR5127666,WGS,196,6164028918,PRJNA319574,SAMN06110284,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2990439758,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441944,Netherlands,Europe,Netherlands,Homo sapiens,HV370,Illumina HiSeq 2000,Missing,G89021_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89021,SRP095580
SRR5127667,WGS,197,2661673761,PRJNA319574,SAMN06110463,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1729396033,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441945,Netherlands,Europe,Netherlands,Homo sapiens,HV320,Illumina HiSeq 2000,Missing,G89274_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89274,SRP095580
SRR5127668,WGS,200,2296876083,PRJNA319574,SAMN06110466,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",833626491,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441946,Netherlands,Europe,Netherlands,Homo sapiens,HV091,Illumina HiSeq 2000,Missing,G90573_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G90573,SRP095580
SRR5127669,WGS,196,2462070940,PRJNA319574,SAMN06110112,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1229472728,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441947,Netherlands,Europe,Netherlands,Homo sapiens,HV223,Illumina HiSeq 2000,Missing,G88832_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88832,SRP095580
SRR5127670,WGS,198,3667623183,PRJNA319574,SAMN06110039,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2642725198,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441948,Netherlands,Europe,Netherlands,Homo sapiens,HV042,Illumina HiSeq 2000,Missing,G88745_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88745,SRP095580
SRR5127671,WGS,199,2808481248,PRJNA319574,SAMN06110067,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1136772827,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441949,Netherlands,Europe,Netherlands,Homo sapiens,HV020,Illumina HiSeq 2000,Missing,G88781_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88781,SRP095580
SRR5127672,WGS,199,3483962272,PRJNA319574,SAMN06110341,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1417791737,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441950,Netherlands,Europe,Netherlands,Homo sapiens,HV448,Illumina HiSeq 2000,Missing,G89082_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89082,SRP095580
SRR5127673,WGS,199,2166615667,PRJNA319574,SAMN06110248,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",891036117,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441951,Netherlands,Europe,Netherlands,Homo sapiens,HV517,Illumina HiSeq 2000,Missing,G88981_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88981,SRP095580
SRR5127674,WGS,198,3548999078,PRJNA319574,SAMN06110065,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1448707736,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441952,Netherlands,Europe,Netherlands,Homo sapiens,HV013,Illumina HiSeq 2000,Missing,G88779_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88779,SRP095580
SRR5127675,WGS,198,3467316015,PRJNA319574,SAMN06110385,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2497752722,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441953,Netherlands,Europe,Netherlands,Homo sapiens,HV192,Illumina HiSeq 2000,Missing,G89133_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89133,SRP095580
SRR5127676,WGS,199,3365112777,PRJNA319574,SAMN06110388,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1366442380,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441954,Netherlands,Europe,Netherlands,Homo sapiens,HV111,Illumina HiSeq 2000,Missing,G89136_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89136,SRP095580
SRR5127677,WGS,198,1704167664,PRJNA319574,SAMN06110135,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1081606379,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441955,Netherlands,Europe,Netherlands,Homo sapiens,HV021,Illumina HiSeq 2000,Missing,G88857_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88857,SRP095580
SRR5127678,WGS,198,3308918574,PRJNA319574,SAMN06110425,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1764535914,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441956,Netherlands,Europe,Netherlands,Homo sapiens,HV259,Illumina HiSeq 2000,Missing,G89178_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89178,SRP095580
SRR5127679,WGS,195,2688570627,PRJNA319574,SAMN06110335,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1324317563,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441957,Netherlands,Europe,Netherlands,Homo sapiens,HV427,Illumina HiSeq 2000,Missing,G89076_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89076,SRP095580
SRR5127680,WGS,198,2750232069,PRJNA319574,SAMN06110309,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1992344225,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441958,Netherlands,Europe,Netherlands,Homo sapiens,HV406,Illumina HiSeq 2000,Missing,G89048_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89048,SRP095580
SRR5127681,WGS,196,3200073192,PRJNA319574,SAMN06110282,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1560332557,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441959,Netherlands,Europe,Netherlands,Homo sapiens,HV363,Illumina HiSeq 2000,Missing,G89019_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89019,SRP095580
SRR5127682,WGS,197,2651023224,PRJNA319574,SAMN06110358,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1730715472,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441960,Netherlands,Europe,Netherlands,Homo sapiens,HV290,Illumina HiSeq 2000,Missing,G89102_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89102,SRP095580
SRR5127683,WGS,197,3173701752,PRJNA319574,SAMN06110310,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2054777876,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441961,Netherlands,Europe,Netherlands,Homo sapiens,HV405,Illumina HiSeq 2000,Missing,G89049_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89049,SRP095580
SRR5127684,WGS,198,3528270064,PRJNA319574,SAMN06110455,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2566353773,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441962,Netherlands,Europe,Netherlands,Homo sapiens,HV335,Illumina HiSeq 2000,Missing,G89265_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89265,SRP095580
